left,front,right,command
0.845,0.475,0.235,forward
0.865,0.64,0.28,forward
0.325,0.205,0.795,right
0.535,0.705,0.145,forward
0.625,0.245,0.685,right
0.49,0.445,0.57,forward
0.86,0.945,0.425,forward
0.04,0.085,0.765,back
0.33,0.04,0.985,back
0.74,0.19,0.595,left
0.485,0.965,0.905,forward
0.435,0.97,0.7,forward
0.54,0.005,0.555,back
0.43,0.78,0.185,forward
0.845,0.76,0.17,forward
0.31,0.565,0.73,forward
0.535,0.79,0.485,forward
0.55,0.325,0.67,forward
0.87,0.705,0.665,forward
0.8,0.925,0.625,forward
0.035,0.335,0.73,forward
0.055,0.355,0.53,forward
0.625,0.115,0.34,spin_left
0.05,0.66,0.62,forward
0.73,0.095,0.56,back
0.485,0.125,0.305,spin_left
0.64,0.68,0.28,forward
0.54,0.025,0.62,back
0.26,0.31,0.33,forward
0.805,0.845,0.405,forward
0.745,0.55,0.88,forward
0.06,0.05,0.88,back
0.015,0.94,0.43,forward
0.195,0.22,0.53,right
0.105,0.19,0.18,right
0.25,0.545,0.145,forward
0.655,0.185,0.36,left
0.325,0.505,0.405,forward
0.94,0.945,0.32,forward
0.595,0.97,0.21,forward
0.345,0.165,0.18,left
0.725,0.76,0.54,forward
0.025,0.71,0.875,forward
0.005,0.69,0.815,forward
0.835,0.515,0.06,forward
0.89,0.475,0.975,forward
0.54,0.555,0.33,forward
0.56,0.12,0.28,spin_left
0.29,0.94,0.1,forward
0.29,0.43,0.11,forward
0.215,0.14,0.48,spin_right
0.13,0.355,0.195,forward
0.26,0.08,0.115,back
0.745,0.615,0.52,forward
0.035,0.47,0.21,forward
0.065,0.375,0.955,forward
0.485,0.42,0.44,forward
0.695,0.685,0.705,forward
0.22,0.995,0.86,forward
0.69,0.225,0.44,left
0.185,0.56,0.78,forward
0.685,0.15,0.385,spin_left
0.725,0.87,0.99,forward
0.575,0.845,0.495,forward
0.2,0.5,0.895,forward
0.42,0.655,0.51,forward
0.945,0.68,0.765,forward
0.64,0.56,0.06,forward
0.21,0.23,0.64,right
0.315,0.985,0.95,forward
0.335,0.295,0.31,forward
0.76,0.54,0.82,forward
0.25,0.81,0.085,forward
0.855,0.81,0.935,forward
0.895,0.81,0.46,forward
0.71,0.865,0.72,forward
0.705,0.09,0.74,back
0.33,0.4,0.735,forward
0.175,0.81,0.705,forward
0.29,0.6,0.96,forward
0.365,0.925,0.9,forward
0.06,0.655,0.5,forward
0.065,0.675,0.515,forward
0.01,0.715,0.295,forward
0.41,0.375,0.33,forward
0.81,0.875,0.895,forward
0.455,0.44,0.97,forward
0.385,0.52,0.35,forward
0.37,0.71,0.485,forward
0.45,0.415,0.275,forward
0.15,0.875,0.135,forward
0.79,0.505,0.155,forward
0.615,0.985,0.31,forward
0.47,0.5,0.24,forward
0.485,0.925,0.075,forward
0.87,0.54,0.36,forward
0.1,0.13,0.795,spin_right
0.27,0.665,0.55,forward
0.13,0.095,0.785,back
0.58,0.515,0.81,forward
0.03,0.42,0.105,forward
0.565,0.095,0.845,back
0.205,0.4,0.78,forward
0.01,0.145,0.14,spin_right
0.265,0.575,0.03,forward
0.41,0.2,0.53,right
0.61,0.945,0.725,forward
0.265,0.195,0.155,left
0.155,0.215,0.71,right
0.65,0.52,0.235,forward
0.74,0.565,0.335,forward
0.52,0.29,0.09,forward
0.885,0.42,0.425,forward
0.93,0.04,0.2,back
0.545,0.255,0.275,forward
0.28,0.425,0.385,forward
0.515,0.12,0.8,spin_right
0.16,0.855,0.17,forward
0.71,0.385,0.94,forward
0.61,0.325,0.97,forward
0.755,0.325,0.575,forward
0.755,0.995,0.595,forward
0.31,0.44,0.395,forward
