left,front,right,command
67,25,60,spin_left
21,39,10,left
41,92,35,forward
65,94,30,forward
24,54,55,forward
0,37,64,right
39,28,11,spin_left
43,39,42,left
72,66,6,forward
83,68,82,forward
0,15,57,back
36,25,6,spin_left
13,43,75,right
8,17,41,back
56,83,19,forward
1,24,87,spin_right
8,77,38,forward
90,36,53,left
41,21,56,spin_right
94,43,83,left
5,47,51,right
13,77,64,forward
91,97,87,forward
14,30,22,spin_right
69,53,68,forward
87,49,21,left
0,65,49,forward
17,4,0,back
23,86,28,forward
3,79,10,forward
8,92,21,forward
99,38,46,left
43,23,8,spin_left
51,17,17,back
90,72,94,forward
19,4,94,back
84,98,47,forward
49,66,69,forward
97,44,37,left
16,21,92,spin_right
81,47,75,left
99,43,33,left
1,86,97,forward
9,60,50,forward
89,29,25,spin_left
51,12,48,back
56,40,91,right
17,14,79,back
67,68,3,forward
34,82,69,forward
18,2,11,back
71,92,15,forward
87,13,29,back
15,1,4,back
16,5,4,back
92,52,78,forward
41,25,45,spin_right
89,90,65,forward
67,33,75,right
47,42,77,right
59,29,45,spin_left
43,65,2,forward
76,50,88,right
30,24,4,spin_left
22,88,25,forward
77,97,76,forward
22,76,19,forward
80,33,21,left
43,26,16,spin_left
21,94,25,forward
30,26,55,spin_right
97,44,34,left
22,37,5,left
43,67,68,forward
50,74,85,forward
99,15,23,back
15,14,68,back
31,39,34,right
13,73,76,forward
47,85,48,forward
2,18,77,back
90,86,75,forward
88,36,81,left
52,29,91,spin_right
81,75,24,forward
2,80,25,forward
38,58,47,forward
41,61,20,forward
95,55,55,forward
28,28,51,spin_right
12,86,96,forward
2,94,79,forward
97,8,80,back
68,7,85,back
26,30,50,spin_right
6,90,88,forward
74,68,59,forward
36,5,21,back
35,52,37,forward
67,41,79,right
3,24,95,spin_right
87,48,71,left
13,46,54,right
56,21,31,spin_left
44,83,10,forward
51,89,91,forward
60,75,80,forward
94,80,47,forward
18,95,78,forward
70,68,63,forward
83,65,35,forward
57,38,81,right
65,32,29,left
69,1,90,back
34,38,21,left
19,55,71,forward
92,41,98,right
14,40,66,right
64,14,80,back
65,94,90,forward
30,5,17,back
74,72,6,forward
49,67,84,forward
92,54,41,forward
18,8,52,back
73,2,12,back
5,18,43,back
31,53,63,forward
75,50,5,left
87,83,27,forward
56,92,50,forward
41,37,40,left
38,28,34,spin_left
8,87,54,forward
32,72,67,forward
96,0,90,back
79,93,76,forward
35,30,7,spin_left
23,64,85,forward
7,47,17,right
83,33,19,left
91,14,3,back
83,71,43,forward
57,26,36,spin_left
84,36,28,left
24,3,39,back
23,32,12,left
49,89,65,forward
67,86,16,forward
24,11,4,back
5,42,47,right
86,57,90,forward
34,29,40,spin_right
92,87,35,forward
35,6,48,back
96,70,60,forward
60,95,94,forward
88,72,86,forward
95,17,72,back
60,39,52,left
40,51,79,forward
38,11,41,back
80,41,31,left
34,98,60,forward
20,42,23,right
5,99,16,forward
1,2,9,back
4,15,80,back
59,61,1,forward
15,35,77,right
86,48,46,left
71,29,78,spin_right
92,58,38,forward
76,55,98,forward
93,64,35,forward
25,14,63,back
34,78,82,forward
98,66,12,forward
78,27,91,spin_right
44,16,10,back
20,72,74,forward
59,41,63,right
28,76,47,forward
4,19,37,back
50,72,16,forward
93,93,49,forward
23,29,48,spin_right
7,32,72,right
2,40,70,right
61,72,17,forward
4,84,83,forward
68,75,36,forward
5,72,73,forward
5,53,29,forward
78,80,46,forward
75,75,22,forward
21,63,67,forward
25,3,37,back
83,76,77,forward
26,68,26,forward
48,17,39,back
68,14,28,back
36,48,50,right
99,13,86,back
24,95,52,forward
17,26,72,spin_right
76,61,60,forward
10,62,54,forward
22,9,57,back
26,44,56,right
24,63,17,forward
0,66,48,forward
7,88,99,forward
57,69,47,forward
44,91,60,forward
83,49,51,left
12,77,94,forward
21,19,13,back
32,51,7,forward
67,10,71,back
19,33,1,left
28,75,39,forward
39,78,63,forward
26,12,51,back
10,32,15,right
41,99,90,forward
41,59,50,forward
60,3,14,back
90,49,25,left
80,68,14,forward
66,16,53,back
20,52,18,forward
75,63,59,forward
75,95,0,forward
4,83,63,forward
82,18,83,back
14,87,66,forward
99,0,45,back
45,75,57,forward
70,13,8,back
65,78,2,forward
24,81,51,forward
30,61,56,forward
73,43,7,left
94,43,64,left
43,58,33,forward
94,52,91,forward
74,88,26,forward
97,9,56,back
71,37,12,left
77,0,13,back
40,43,83,right
97,71,74,forward
33,54,3,forward
61,58,0,forward
9,66,28,forward
85,67,34,forward
6,64,7,forward
6,4,79,back
80,41,26,left
34,34,30,left
62,36,53,left
46,4,63,back
70,60,36,forward
45,80,16,forward
63,90,5,forward
79,0,93,back
11,27,40,spin_right
72,10,69,back
58,10,97,back
1,6,51,back
3,64,36,forward
59,18,5,back
15,68,40,forward
74,54,6,forward
5,48,7,right
7,80,9,forward
20,82,33,forward
92,22,85,spin_left
26,57,47,forward
28,82,59,forward
34,83,91,forward
95,23,32,spin_left
49,57,72,forward
56,41,22,left
51,78,81,forward
85,14,39,back
45,69,8,forward
70,89,18,forward
87,97,78,forward
30,91,1,forward
61,23,73,spin_right
56,36,78,right
8,66,5,forward
14,71,23,forward
18,18,3,back
1,17,49,back
44,4,40,back
40,22,54,spin_right
92,75,21,forward
29,54,12,forward
95,23,91,spin_left
68,23,68,spin_right
62,8,98,back
74,75,21,forward
33,37,56,right
10,5,60,back
3,9,49,back
25,46,41,right
28,99,77,forward
79,37,27,left
27,51,38,forward
20,76,97,forward
91,90,13,forward
51,26,22,spin_left
83,94,25,forward
46,20,16,spin_left
13,96,6,forward
31,52,56,forward
22,21,82,spin_right
66,48,21,left
82,30,85,spin_right
22,63,7,forward
67,18,94,back
8,38,15,right
6,91,12,forward
52,14,23,back
95,78,77,forward
42,63,21,forward
63,45,99,right
9,9,47,back
56,9,34,back
44,86,9,forward
68,20,75,spin_right
55,25,82,spin_right
38,81,79,forward
2,14,83,back
18,68,95,forward
56,46,21,left
39,97,0,forward
97,96,71,forward
3,26,40,spin_right
40,90,74,forward
4,95,45,forward
85,66,35,forward
40,18,77,back
23,42,80,right
5,73,52,forward
84,79,97,forward
30,29,88,spin_right
3,14,28,back
46,97,12,forward
36,16,71,back
0,25,90,spin_right
20,91,67,forward
1,16,40,back
94,69,81,forward
98,95,57,forward
66,79,96,forward
6,97,41,forward
39,86,27,forward
85,46,81,left
66,79,7,forward
25,72,5,forward
3,92,56,forward
90,56,38,forward
2,12,74,back
74,98,33,forward
33,54,14,forward
10,43,31,right
29,79,4,forward
96,49,28,left
32,33,35,right
30,33,70,right
97,27,23,spin_left
34,98,74,forward
76,80,29,forward
97,84,17,forward
76,66,54,forward
24,81,72,forward
90,99,68,forward
7,69,34,forward
88,51,45,forward
42,32,90,right
96,15,37,back
14,23,45,spin_right
93,31,54,left
98,74,62,forward
21,31,85,right
2,98,4,forward
34,0,64,back
54,2,72,back
86,21,76,spin_left
21,21,26,spin_right
8,37,56,right
92,54,12,forward
63,5,18,back
27,65,40,forward
77,99,13,forward
1,54,56,forward
54,89,85,forward
22,11,83,back
65,34,89,right
48,8,50,back
2,92,47,forward
31,86,95,forward
33,50,45,right
93,79,22,forward
17,25,82,spin_right
13,55,9,forward
40,81,58,forward
32,34,47,right
99,1,31,back
25,32,4,left
52,79,87,forward
46,95,39,forward
9,15,92,back
64,19,96,back
38,29,50,spin_right
94,4,29,back
15,37,71,right
57,49,83,right
71,60,57,forward
80,26,83,spin_right
63,92,22,forward
47,71,13,forward
96,58,48,forward
53,71,34,forward
55,12,65,back
8,87,21,forward
36,92,31,forward
56,0,41,back
4,10,79,back
36,75,57,forward
29,67,16,forward
43,56,40,forward
26,39,94,right
79,60,49,forward
23,26,53,spin_right
53,38,53,right
81,95,76,forward
73,30,41,spin_left
46,68,78,forward
11,47,62,right
84,43,29,left
55,81,55,forward
84,63,58,forward
46,12,82,back
6,7,30,back
70,21,72,spin_right
10,30,31,spin_right
94,35,59,left
82,32,57,left
92,23,54,spin_left
55,85,11,forward
35,65,32,forward
47,40,51,right
64,75,13,forward
17,51,98,forward
87,7,87,back
30,42,1,left
80,49,23,left
65,95,31,forward
35,5,89,back
97,93,89,forward
31,69,26,forward
67,41,72,right
69,27,46,spin_left
94,77,55,forward
58,2,33,back
84,27,31,spin_left
78,29,65,spin_left
49,65,22,forward
37,59,57,forward
4,84,73,forward
98,22,35,spin_left
24,43,94,right
57,92,60,forward
86,70,47,forward
90,59,17,forward
28,46,93,right
6,41,18,right
59,0,51,back
99,2,91,back
28,71,4,forward
61,19,96,back
9,36,65,right
53,77,47,forward
90,53,78,forward
79,21,49,spin_left
15,45,37,right
0,24,94,spin_right
62,77,59,forward
5,22,73,spin_right
79,72,67,forward
88,5,8,back
39,83,67,forward
58,87,11,forward
12,63,88,forward
37,87,20,forward
90,85,19,forward
98,67,87,forward
98,89,24,forward
3,0,68,back
68,21,54,spin_left
15,70,54,forward
27,59,72,forward
76,9,55,back
66,27,89,spin_right
47,49,2,left
58,58,79,forward
42,96,89,forward
86,66,27,forward
62,52,35,forward
21,6,63,back
95,53,86,forward
28,26,63,spin_right
65,99,78,forward
21,17,58,back
65,54,9,forward
49,85,16,forward
95,56,37,forward
34,66,49,forward
17,81,70,forward
38,4,42,back
66,84,34,forward
36,21,31,spin_left
52,67,57,forward
97,42,31,left
76,39,66,left
73,90,73,forward
87,51,25,forward
71,55,84,forward
25,27,29,spin_right
95,55,13,forward
26,68,25,forward
69,29,12,spin_left
98,25,76,spin_left
27,92,47,forward
66,41,58,left
61,2,25,back
26,55,29,forward
27,1,87,back
14,17,87,back
6,2,39,back
64,95,67,forward
21,73,61,forward
55,10,61,back
84,70,75,forward
47,64,40,forward
39,51,49,forward
52,63,99,forward
44,36,43,left
70,79,74,forward
22,46,47,right
43,84,96,forward
12,44,94,right
35,48,95,right
77,69,24,forward
86,63,69,forward
16,25,29,spin_right
61,50,73,right
26,51,23,forward
88,80,81,forward
43,36,98,right
10,86,92,forward
7,78,75,forward
80,40,87,right
34,24,13,spin_left
91,26,83,spin_left
16,85,10,forward
38,61,61,forward
18,9,69,back
70,50,40,left
71,88,23,forward
72,57,80,forward
19,90,40,forward
42,76,99,forward
13,2,1,back
13,14,83,back
66,18,99,back
81,93,72,forward
52,77,41,forward
81,38,80,left
34,31,73,right
32,74,73,forward
52,1,45,back
68,17,21,back
83,22,80,spin_left
2,26,94,spin_right
20,36,68,right
7,28,72,spin_right
6,6,94,back
9,27,68,spin_right
23,79,53,forward
21,1,99,back
59,75,35,forward
80,11,94,back
70,7,19,back
66,63,31,forward
41,13,30,back
83,71,55,forward
13,27,47,spin_right
9,2,42,back
56,44,27,left
87,6,40,back
83,29,69,spin_left
76,72,27,forward
99,31,41,left
94,20,35,spin_left
41,27,62,spin_right
66,31,62,left
24,93,0,forward
58,76,78,forward
58,64,89,forward
60,5,57,back
87,99,78,forward
0,61,75,forward
3,74,35,forward
42,1,56,back
44,58,39,forward
78,1,30,back
16,97,8,forward
60,63,36,forward
44,84,75,forward
82,59,96,forward
70,81,55,forward
95,40,91,left
43,75,70,forward
34,98,37,forward
69,73,52,forward
21,93,77,forward
4,33,91,right
0,43,83,right
14,24,3,spin_left
8,97,32,forward
26,49,9,left
69,14,15,back
70,58,90,forward
55,13,33,back
61,23,75,spin_right
72,5,50,back
70,28,71,spin_right
97,16,7,back
40,42,35,left
79,64,72,forward
62,59,93,forward
6,56,84,forward
19,65,46,forward
87,17,20,back
34,92,81,forward
71,15,29,back
81,65,41,forward
46,67,55,forward
78,54,31,forward
2,68,65,forward
93,19,20,back
28,20,72,spin_right
1,81,37,forward
91,10,6,back
5,61,59,forward
27,60,44,forward
68,90,15,forward
50,80,68,forward
43,92,67,forward
3,92,50,forward
46,14,85,back
95,35,61,left
99,10,43,back
97,39,65,left
2,10,94,back
33,49,24,left
20,20,6,spin_left
63,64,84,forward
47,73,56,forward
87,28,96,spin_right
77,93,68,forward
10,62,34,forward
65,35,15,left
73,76,25,forward
89,97,30,forward
93,42,23,left
18,80,29,forward
4,38,5,right
92,99,45,forward
17,84,87,forward
21,35,36,right
56,57,46,forward
84,76,50,forward
1,45,37,right
4,72,24,forward
27,45,91,right
2,6,9,back
66,78,79,forward
0,66,40,forward
3,36,80,right
77,84,25,forward
51,9,6,back
41,94,87,forward
16,9,69,back
63,55,45,forward
76,87,9,forward
49,23,10,spin_left
17,27,70,spin_right
48,63,36,forward
19,58,72,forward
17,88,58,forward
16,22,86,spin_right
22,12,30,back
60,68,56,forward
31,13,63,back
50,71,42,forward
81,52,80,forward
22,96,69,forward
99,79,36,forward
90,12,6,back
10,25,99,spin_right
1,86,13,forward
77,49,74,left
27,27,51,spin_right
45,8,81,back
37,15,9,back
91,32,45,left
72,60,5,forward
7,74,34,forward
69,54,79,forward
52,28,72,spin_right
89,39,73,left
15,52,51,forward
59,29,91,spin_right
32,29,0,spin_left
9,94,3,forward
48,59,29,forward
64,20,31,spin_left
52,50,7,left
23,56,41,forward
49,70,22,forward
1,92,1,forward
24,60,47,forward
2,68,44,forward
86,77,85,forward
72,27,50,spin_left
76,7,11,back
61,96,59,forward
39,39,73,right
51,2,51,back
46,56,3,forward
69,86,52,forward
11,40,78,right
1,4,13,back
55,77,52,forward
65,50,73,right
87,75,69,forward
44,49,21,left
81,39,7,left
59,41,92,right
48,6,29,back
6,80,28,forward
94,90,74,forward
37,39,34,left
84,50,18,left
67,41,7,left
15,88,82,forward
1,85,37,forward
71,52,55,forward
35,21,74,spin_right
78,20,5,spin_left
14,24,77,spin_right
65,8,28,back
7,47,0,left
63,88,87,forward
88,34,71,left
30,86,97,forward
51,61,36,forward
25,12,74,back
80,34,66,left
43,26,10,spin_left
93,53,98,forward
30,59,30,forward
38,25,50,spin_right
68,98,80,forward
95,59,73,forward
46,25,73,spin_right
99,60,0,forward
12,45,15,right
40,49,41,right
35,75,92,forward
32,52,4,forward
91,10,64,back
29,7,40,back
49,84,15,forward
10,65,80,forward
17,76,67,forward
7,81,51,forward
98,97,62,forward
84,39,7,left
21,31,97,right
24,6,93,back
14,2,22,back
72,34,47,left
5,21,84,spin_right
95,27,71,spin_left
23,61,63,forward
74,92,76,forward
51,33,23,left
20,36,26,right
88,22,57,spin_left
62,87,9,forward
40,20,78,spin_right
28,98,65,forward
62,99,40,forward
52,66,81,forward
63,44,73,right
8,61,14,forward
39,20,18,spin_left
65,66,45,forward
43,18,39,back
30,52,9,forward
92,42,95,right
60,22,37,spin_left
11,19,33,back
66,18,37,back
66,40,31,left
58,9,42,back
35,43,12,left
45,46,69,right
67,86,77,forward
74,14,52,back
28,91,97,forward
20,33,49,right
13,98,71,forward
59,62,5,forward
92,40,95,right
63,45,85,right
26,47,95,right
46,3,86,back
3,11,69,back
23,9,80,back
25,18,56,back
7,86,9,forward
77,53,19,forward
21,55,30,forward
20,62,76,forward
75,15,90,back
6,53,67,forward
79,37,89,right
55,95,89,forward
88,71,38,forward
37,7,23,back
67,90,90,forward
76,17,9,back
17,20,38,spin_right
62,79,43,forward
65,16,2,back
92,65,88,forward
17,36,62,right
80,81,2,forward
71,84,37,forward
97,7,95,back
94,33,4,left
53,19,43,back
77,12,29,back
5,47,40,right
57,82,65,forward
96,27,78,spin_left
38,64,72,forward
6,53,26,forward
92,60,12,forward
58,42,92,right
44,74,54,forward
55,71,64,forward
98,0,67,back
35,18,78,back
41,91,74,forward
29,52,64,forward
33,69,17,forward
75,27,14,spin_left
73,25,3,spin_left
89,49,47,left
73,73,68,forward
35,31,96,right
47,9,2,back
81,63,60,forward
67,26,30,spin_left
13,60,8,forward
21,77,2,forward
6,90,70,forward
31,0,30,back
61,83,64,forward
29,68,25,forward
16,65,6,forward
48,40,48,right
95,4,23,back
76,0,42,back
96,74,45,forward
56,23,41,spin_left
4,64,4,forward
38,48,85,right
5,33,25,right
31,55,51,forward
73,35,15,left
54,47,33,left
83,12,97,back
63,12,42,back
51,25,95,spin_right
37,1,56,back
86,88,89,forward
61,33,58,left
47,93,12,forward
5,34,28,right
58,3,74,back
43,8,88,back
68,65,98,forward
41,9,95,back
89,31,44,left
75,83,79,forward
74,90,11,forward
73,52,54,forward
12,62,64,forward
61,76,76,forward
5,84,24,forward
77,72,67,forward
7,1,65,back
63,8,31,back
63,18,54,back
47,19,43,back
9,97,79,forward
26,95,69,forward
39,94,41,forward
16,64,77,forward
38,38,2,left
14,12,60,back
80,38,83,right
13,43,47,right
68,10,56,back
45,39,95,right
94,87,32,forward
23,78,71,forward
53,38,42,left
76,38,96,right
98,31,64,left
7,85,37,forward
2,40,46,right
93,66,40,forward
74,44,57,left
