left,front,right,command
0.875,0.705,0.29,forward
0.395,0.945,0.345,forward
0.73,0.96,0.395,forward
0.665,0.55,0.63,forward
0.26,0.535,0.06,forward
0.56,0.515,0.98,forward
0.46,0.675,0.895,forward
0.79,0.475,0.415,forward
0.385,0.595,0.07,forward
0.325,0.005,0.615,back
0.62,0.545,0.34,forward
0.435,0.745,0.87,forward
0.95,0.8,0.6,forward
0.53,0.59,0.785,forward
0.445,0.725,0.065,forward
0.25,0.05,0.365,back
0.225,0.195,0.995,right
0.955,0.17,0.385,left
0.125,0.735,0.51,forward
0.87,0.75,0.12,forward
0.385,0.27,0.265,forward
0.11,0.315,0.265,forward
0.985,0.165,0.025,left
0.43,0.045,0.105,back
0.45,0.04,0.405,back
0.385,0.79,0.565,forward
0.36,0.65,0.095,forward
0.575,0.13,0.75,spin_right
0.045,0.055,0.88,back
0.645,0.05,0.59,back
0.225,0.14,0.03,spin_left
0.7,0.745,0.865,forward
0.445,0.88,0.405,forward
0.315,0.68,0.235,forward
0.83,0.13,0.82,spin_left
0.89,0.32,0.87,forward
0.025,0.625,0.455,forward
0.395,0.085,0.685,back
0.165,0.605,0.555,forward
0.325,0.725,0.635,forward
0.88,0.725,0.335,forward
0.965,0.515,0.31,forward
0.645,0.855,0.92,forward
0.855,0.32,0.78,forward
0.825,0.065,0.905,back
0.765,0.24,0.53,left
0.08,0.11,0.115,spin_right
0.71,0.61,0.23,forward
0.995,0.47,0.075,forward
0.38,0.04,0.325,back
0.52,0.455,0.8,forward
0.785,0.635,0.67,forward
0.03,0.86,0.805,forward
0.92,0.435,0.6,forward
0.765,0.425,0.97,forward
0.035,0.36,0.425,forward
0.43,0.98,0.34,forward
0.13,0.67,0.795,forward
0.825,0.38,0.725,forward
0.37,0.915,0.75,forward
0.38,0.965,0.155,forward
0.345,0.16,0.64,right
0.77,0.84,0.48,forward
0.28,0.3,0.565,forward
0.67,0.83,0.43,forward
0.29,0.865,0.615,forward
0.695,0.335,0.07,forward
0.55,0.36,0.14,forward
0.045,0.65,0.575,forward
0.925,0.755,0.105,forward
0.21,0.41,0.785,forward
0.305,0.085,0.57,back
0.185,0.43,0.135,forward
0.165,0.55,0.555,forward
0.235,0.645,0.655,forward
0.2,0.38,0.965,forward
0.09,0.32,0.75,forward
0.88,0.665,0.09,forward
0.07,0.265,0.2,forward
0.56,0.045,0.17,back
0.07,0.005,0.795,back
0.5,0.025,0.1,back
0.795,0.17,0.51,left
0.22,0.89,0.72,forward
0.88,0.005,0.37,back
0.26,0.52,0.715,forward
0.62,0.22,0.845,right
0.97,0.885,0.125,forward
0.165,0.03,0.91,back
0.605,0.015,0.37,back
0.575,0.72,0.465,forward
0.845,0.63,0.7,forward
0.525,0.745,0.34,forward
0.895,0.745,0.51,forward
0.955,0.105,0.71,spin_left
0.31,0.115,0.675,spin_right
0.825,0.9,0.185,forward
0.905,0.935,0.46,forward
0.265,0.27,0.705,forward
0.085,0.525,0.085,forward
0.7,0.14,0.895,spin_right
0.7,0.035,0.845,back
0.985,0.785,0.92,forward
0.24,0.075,0.53,back
0.04,0.88,0.015,forward
0.66,0.18,0.055,left
0.845,0.06,0.425,back
0.92,0.66,0.28,forward
0.43,0.925,0.89,forward
0.67,0.56,0.385,forward
0.94,0.66,0.31,forward
0.03,0.48,0.18,forward
0.395,0.275,0.85,forward
0.95,0.855,0.08,forward
0.66,0.29,0.885,forward
0.38,0.97,0.155,forward
0.19,0.515,0.515,forward
0.2,0.54,0.455,forward
0.86,0.02,0.5,back
0.045,0.54,0.555,forward
0.06,0.675,0.54,forward
0.735,0.945,0.655,forward
0.53,0.525,0.1,forward
0.67,0.88,0.05,forward
0.2,0.055,0.735,back
0.315,0.155,0.49,right
0.885,0.745,0.655,forward
0.335,0.025,0.9,back
0.775,0.53,0.785,forward
0.075,0.41,0.385,forward
0.43,0.695,0.055,forward
0.58,0.725,0.13,forward
0.81,0.03,0.31,back
0.44,0.37,0.62,forward
0.755,0.035,0.095,back
0.47,0.835,0.755,forward
0.55,0.14,0.165,spin_left
0.545,0.545,0.465,forward
0.43,0.76,0.75,forward
0.03,0.515,0.01,forward
0.34,0.46,0.085,forward
0.675,0.1,0.755,back
0.135,0.88,0.42,forward
0.68,0.11,0.57,spin_left
0.84,0.115,0.19,spin_left
0.215,0.28,0.63,forward
0.115,0.795,0.89,forward
0.515,0.855,0.23,forward
0.57,0.965,0.13,forward
0.875,0.545,0.6,forward
0.005,0.62,0.62,forward
0.895,0.645,0.375,forward
0.035,0.16,0.015,left
0.57,0.0,0.06,back
0.775,0.385,0.99,forward
0.8,0.75,0.595,forward
0.12,0.205,0.605,right
0.09,0.79,0.44,forward
0.13,0.29,0.125,forward
0.04,0.005,0.075,back
0.815,0.98,0.03,forward
0.65,0.79,0.375,forward
0.035,0.565,0.1,forward
0.485,0.64,0.84,forward
0.21,0.965,0.635,forward
0.45,0.415,0.295,forward
0.7,0.69,0.325,forward
0.03,0.62,0.26,forward
0.6,0.915,0.77,forward
0.875,0.365,0.3,forward
0.7,0.385,0.68,forward
0.16,0.07,0.59,back
0.585,0.82,0.48,forward
0.98,0.615,0.35,forward
0.665,0.995,0.06,forward
0.82,0.13,0.465,spin_left
0.31,0.715,0.95,forward
0.58,0.07,0.37,back
0.275,0.135,0.11,spin_left
0.425,0.335,0.37,forward
0.745,0.84,0.72,forward
0.995,0.12,0.805,spin_left
0.91,0.745,0.04,forward
0.685,0.585,0.985,forward
0.895,0.5,0.87,forward
0.1,0.84,0.595,forward
0.12,0.465,0.975,forward
0.01,0.17,0.415,right
0.7,0.12,0.225,spin_left
0.18,0.4,0.06,forward
0.445,0.76,0.305,forward
0.075,0.14,0.57,spin_right
0.42,0.295,0.69,forward
0.03,0.975,0.37,forward
0.415,0.55,0.99,forward
0.12,0.555,0.81,forward
0.295,0.345,0.985,forward
0.37,0.54,0.13,forward
0.795,0.885,0.745,forward
0.7,0.68,0.35,forward
0.56,0.94,0.305,forward
0.885,0.75,0.255,forward
0.675,0.29,0.195,forward
0.74,0.81,0.465,forward
0.26,0.535,0.27,forward
0.86,0.39,0.03,forward
0.05,0.37,0.71,forward
0.745,0.63,0.08,forward
0.54,0.935,0.13,forward
0.56,0.74,0.74,forward
0.345,0.15,0.75,spin_right
0.335,0.645,0.595,forward
0.43,0.125,0.55,spin_right
0.07,0.87,0.63,forward
0.41,0.795,0.575,forward
0.745,0.805,0.415,forward
0.25,0.135,0.155,spin_left
0.555,0.5,0.95,forward
0.62,0.11,0.885,spin_right
0.55,0.505,0.5,forward
0.99,0.075,0.1,back
0.195,0.78,0.9,forward
0.085,0.98,0.345,forward
0.515,0.16,0.72,right
0.355,0.35,0.61,forward
0.225,0.645,0.82,forward
0.905,0.41,0.515,forward
0.355,0.845,0.53,forward
0.05,0.195,0.05,right
0.005,0.535,0.08,forward
0.885,0.835,0.695,forward
0.255,0.805,0.25,forward
0.93,0.24,0.67,left
0.135,0.935,0.235,forward
0.045,0.42,0.395,forward
0.445,0.675,0.275,forward
0.625,0.03,0.755,back
0.685,0.445,0.92,forward
0.72,0.645,0.28,forward
0.78,0.48,0.47,forward
0.22,0.61,0.51,forward
0.36,0.105,0.055,spin_left
0.535,0.315,0.275,forward
0.08,0.97,0.425,forward
0.55,0.51,0.585,forward
0.145,0.66,0.105,forward
0.0,0.87,0.2,forward
0.965,0.625,0.875,forward
0.645,0.44,0.14,forward
0.23,0.01,0.1,back
0.045,0.865,0.55,forward
0.965,0.57,0.95,forward
0.195,0.375,0.34,forward
0.22,0.915,0.59,forward
0.4,0.925,0.095,forward
0.815,0.035,0.9,back
0.335,0.375,0.705,forward
0.055,0.535,0.155,forward
0.87,0.08,0.705,back
0.145,0.635,0.615,forward
0.035,0.97,0.325,forward
0.3,0.815,0.105,forward
0.265,0.865,0.785,forward
0.45,0.325,0.365,forward
0.76,0.825,0.325,forward
0.565,0.65,0.41,forward
0.645,0.745,0.545,forward
0.095,0.185,0.91,right
0.09,0.615,0.655,forward
0.255,0.895,0.55,forward
0.275,0.23,0.365,right
0.91,0.085,0.905,back
0.645,0.06,0.875,back
0.51,0.02,0.67,back
0.975,0.26,0.24,forward
0.125,0.34,0.045,forward
0.41,0.35,0.0,forward
0.21,0.065,0.59,back
0.4,0.995,0.055,forward
0.725,0.63,0.3,forward
0.03,0.15,0.31,spin_right
0.86,0.57,0.87,forward
0.165,0.76,0.6,forward
0.945,0.51,0.515,forward
0.17,0.73,0.74,forward
0.75,0.99,0.56,forward
0.285,0.72,0.095,forward
0.885,0.28,0.165,forward
0.3,0.335,0.135,forward
0.66,0.255,0.505,forward
0.77,0.08,0.74,back
0.835,0.82,0.685,forward
0.105,0.355,0.63,forward
0.93,0.87,0.41,forward
0.6,0.78,0.6,forward
0.81,0.175,0.225,left
0.405,0.415,0.62,forward
0.7,0.97,0.265,forward
0.295,0.16,0.87,right
0.195,0.85,0.95,forward
0.655,0.955,0.965,forward
0.445,0.205,0.94,right
0.905,0.195,0.585,left
0.785,0.14,0.84,spin_right
0.845,0.715,0.965,forward
0.54,0.875,0.41,forward
0.205,0.655,0.68,forward
0.77,0.4,0.895,forward
0.33,0.94,0.165,forward
0.98,0.02,0.625,back
0.63,0.44,0.205,forward
0.82,0.945,0.165,forward
0.465,0.34,0.94,forward
0.0,0.18,0.97,right
0.895,0.65,0.385,forward
0.21,0.26,0.565,forward
0.09,0.615,0.07,forward
0.555,0.68,0.035,forward
0.655,0.41,0.28,forward
0.695,0.265,0.375,forward
0.445,0.895,0.46,forward
0.27,0.1,0.645,back
0.295,0.62,0.125,forward
0.91,0.6,0.5,forward
0.345,0.56,0.7,forward
0.73,0.28,0.12,forward
0.34,0.435,0.34,forward
0.83,0.63,0.06,forward
0.145,0.24,0.13,left
0.91,0.185,0.93,right
0.845,0.345,0.635,forward
0.375,0.52,0.415,forward
0.345,0.325,0.45,forward
0.605,0.615,0.52,forward
0.865,0.535,0.535,forward
0.7,0.79,0.405,forward
0.465,0.7,0.55,forward
0.215,0.075,0.155,back
0.44,0.325,0.0,forward
0.83,0.48,0.06,forward
0.63,0.45,0.22,forward
0.725,0.56,0.225,forward
0.39,0.34,0.335,forward
0.17,0.45,0.41,forward
0.035,0.285,0.575,forward
0.29,0.37,0.285,forward
0.13,0.095,0.065,back
0.385,0.715,0.65,forward
0.52,0.98,0.235,forward
0.36,0.44,0.76,forward
0.325,0.985,0.19,forward
0.035,0.745,0.27,forward
0.81,0.24,0.675,left
0.9,0.51,0.515,forward
0.92,0.7,0.11,forward
0.965,0.695,0.555,forward
0.93,0.295,0.1,forward
0.035,0.205,0.21,right
0.57,0.96,0.175,forward
0.98,0.65,0.83,forward
0.095,0.455,0.175,forward
0.965,0.99,0.89,forward
0.05,0.04,0.995,back
0.645,0.145,0.18,spin_left
0.085,0.925,0.22,forward
0.79,0.81,0.8,forward
0.335,0.455,0.32,forward
0.465,0.47,0.1,forward
0.225,0.055,0.47,back
0.175,0.73,0.49,forward
0.765,0.105,0.28,spin_left
0.835,0.36,0.37,forward
0.755,0.525,0.295,forward
0.0,0.41,0.215,forward
0.64,0.985,0.28,forward
0.41,0.995,0.3,forward
0.63,0.02,0.375,back
0.995,0.36,0.02,forward
0.965,0.485,0.53,forward
0.995,0.79,0.935,forward
0.94,0.37,0.9,forward
0.355,0.2,0.055,left
0.065,0.985,0.245,forward
0.53,0.525,0.345,forward
0.145,0.365,0.955,forward
0.005,0.99,0.855,forward
0.54,0.01,0.66,back
0.58,0.91,0.365,forward
0.1,0.77,0.73,forward
0.14,0.76,0.385,forward
0.68,0.68,0.325,forward
0.515,0.72,0.165,forward
0.46,0.255,0.665,forward
0.045,0.535,0.615,forward
0.975,0.015,0.27,back
0.92,0.935,0.825,forward
0.41,0.905,0.82,forward
0.53,0.13,0.54,spin_right
0.575,0.65,0.21,forward
0.705,0.155,0.205,left
0.11,0.09,0.125,back
0.32,0.55,0.08,forward
0.225,0.965,0.595,forward
0.165,0.33,0.59,forward
0.84,0.29,0.1,forward
0.115,0.765,0.815,forward
0.565,0.125,0.23,spin_left
0.985,0.895,0.855,forward
0.97,0.62,0.595,forward
0.38,0.29,0.69,forward
0.645,0.97,0.875,forward
0.33,0.27,0.1,forward
0.975,0.835,0.795,forward
0.9,0.94,0.805,forward
0.33,0.235,0.37,right
0.35,0.675,0.12,forward
0.26,0.16,0.195,left
0.84,0.4,0.18,forward
0.395,0.145,0.465,spin_right
0.55,0.26,0.395,forward
0.665,0.21,0.435,left
0.475,0.52,0.89,forward
0.33,0.525,0.12,forward
0.875,0.02,0.095,back
0.135,0.17,0.68,right
0.045,0.15,0.755,spin_right
0.705,0.075,0.095,back
0.015,0.565,0.75,forward
0.475,0.035,0.535,back
0.42,0.12,0.09,spin_left
0.635,0.31,0.555,forward
0.96,0.145,0.5,spin_left
0.51,0.76,0.875,forward
0.375,0.39,0.755,forward
0.765,0.555,0.315,forward
0.2,0.575,0.565,forward
0.04,0.695,0.63,forward
0.925,0.325,0.995,forward
0.97,0.25,0.395,left
0.515,0.695,0.65,forward
0.8,0.655,0.735,forward
0.83,0.8,0.485,forward
0.6,0.63,0.195,forward
0.45,0.395,0.76,forward
0.86,0.84,0.65,forward
0.24,0.355,0.31,forward
0.345,0.205,0.16,left
0.445,0.42,0.7,forward
0.485,0.51,0.305,forward
0.195,0.135,0.115,spin_left
0.95,0.685,0.0,forward
0.645,0.31,0.86,forward
0.62,0.185,0.055,left
0.23,0.005,0.765,back
0.46,0.205,0.355,left
0.255,0.155,0.855,right
0.215,0.225,0.47,right
0.12,0.44,0.54,forward
0.21,0.76,0.58,forward
0.34,0.555,0.66,forward
0.315,0.635,0.675,forward
0.535,0.23,0.455,left
0.4,0.215,0.615,right
0.705,0.075,0.255,back
0.475,0.555,0.27,forward
0.825,0.285,0.65,forward
0.725,0.165,0.14,left
0.055,0.35,0.62,forward
0.7,0.95,0.38,forward
0.5,0.515,0.58,forward
0.655,0.495,0.75,forward
0.1,0.045,0.38,back
0.05,0.845,0.05,forward
0.6,0.03,0.555,back
0.85,0.04,0.655,back
0.875,0.72,0.095,forward
0.735,0.72,0.625,forward
0.66,0.905,0.225,forward
0.6,0.02,0.24,back
0.475,0.115,0.935,spin_right
0.395,0.235,0.735,right
0.785,0.645,0.335,forward
0.97,0.64,0.66,forward
0.965,0.135,0.81,spin_left
0.45,0.225,0.535,right
0.81,0.91,0.175,forward
0.785,0.93,0.855,forward
0.21,0.53,0.53,forward
0.37,0.73,0.905,forward
0.635,0.84,0.485,forward
0.3,0.76,0.21,forward
0.9,0.19,0.495,left
0.43,0.64,0.7,forward
0.295,0.69,0.945,forward
0.945,0.53,0.57,forward
0.24,0.67,0.735,forward
0.605,0.245,0.935,right
0.385,0.455,0.975,forward
0.355,0.405,0.54,forward
0.565,0.49,0.53,forward
0.21,0.455,0.22,forward
0.855,0.405,0.29,forward
0.975,0.34,0.245,forward
0.1,0.97,0.235,forward
0.46,0.48,0.455,forward
0.12,0.47,0.54,forward
0.6,0.565,0.88,forward
0.96,0.21,0.655,left
0.155,0.085,0.03,back
0.835,0.36,0.84,forward
0.575,0.17,0.755,right
0.52,0.94,0.655,forward
0.41,0.555,0.695,forward
0.61,0.295,0.23,forward
0.14,0.125,0.575,spin_right
0.655,0.425,0.925,forward
0.165,0.44,0.43,forward
0.04,0.505,0.85,forward
0.69,0.955,0.24,forward
0.64,0.83,0.435,forward
0.05,0.14,0.14,spin_right
0.77,0.925,0.04,forward
0.445,0.425,0.29,forward
0.61,0.31,0.535,forward
0.0,0.26,0.585,forward
0.54,0.305,0.81,forward
0.665,0.255,0.405,forward
0.29,0.58,0.62,forward
0.775,0.39,0.245,forward
0.635,0.755,0.36,forward
0.645,0.23,0.21,left
0.37,0.015,0.65,back
0.805,0.845,0.725,forward
0.855,0.72,0.035,forward
0.065,0.13,0.86,spin_right
0.195,0.655,0.785,forward
0.55,0.13,0.97,spin_right
0.775,0.425,0.0,forward
0.84,0.4,0.39,forward
0.98,0.35,0.725,forward
0.445,0.07,0.78,back
0.225,0.37,0.44,forward
0.66,0.245,0.1,left
0.99,0.02,0.83,back
0.06,0.79,0.12,forward
0.93,0.11,0.275,spin_left
0.6,0.54,0.65,forward
0.265,0.4,0.51,forward
0.525,0.88,0.24,forward
0.665,0.645,0.87,forward
0.345,0.4,0.565,forward
0.58,0.005,0.77,back
0.435,0.455,0.62,forward
0.38,0.795,0.455,forward
0.51,0.145,0.135,spin_left
0.175,0.23,0.02,left
0.605,0.93,0.76,forward
0.52,0.985,0.725,forward
0.41,0.395,0.07,forward
0.11,0.97,0.78,forward
0.695,0.065,0.89,back
0.22,0.63,0.49,forward
0.065,0.265,0.645,forward
0.035,0.845,0.22,forward
0.105,0.02,0.785,back
0.24,0.055,0.46,back
0.595,0.375,0.85,forward
0.675,0.51,0.72,forward
0.76,0.105,0.58,spin_left
0.8,0.3,0.025,forward
0.44,0.955,0.88,forward
0.17,0.89,0.825,forward
0.18,0.585,0.32,forward
0.525,0.645,0.75,forward
0.895,0.915,0.185,forward
0.15,0.71,0.125,forward
0.015,0.705,0.185,forward
0.865,0.36,0.215,forward
0.905,0.66,0.47,forward
0.58,0.935,0.105,forward
0.045,0.725,0.405,forward
0.87,0.94,0.77,forward
0.275,0.455,0.06,forward
0.85,0.26,0.73,forward
0.2,0.09,0.41,back
0.155,0.735,0.375,forward
0.695,0.635,0.9,forward
0.145,0.375,0.49,forward
0.69,0.975,0.225,forward
0.025,0.795,0.845,forward
0.965,0.9,0.345,forward
0.595,0.775,0.865,forward
0.375,0.0,0.485,back
0.95,0.38,0.185,forward
0.235,0.445,0.07,forward
0.505,0.035,0.43,back
0.8,0.965,0.24,forward
0.24,0.375,0.51,forward
0.87,0.025,0.065,back
0.925,0.105,0.53,spin_left
0.56,0.605,0.635,forward
0.455,0.985,0.965,forward
0.815,0.505,0.46,forward
0.38,0.65,0.81,forward
0.815,0.25,0.5,left
0.65,0.23,0.92,right
0.765,0.82,0.41,forward
0.105,0.09,0.715,back
0.66,0.99,0.8,forward
0.9,0.955,0.74,forward
0.65,0.685,0.61,forward
0.355,0.77,0.26,forward
0.625,0.25,0.99,right
0.595,0.23,0.205,left
0.43,0.975,0.085,forward
0.605,0.87,0.62,forward
0.965,0.665,0.07,forward
0.39,0.415,0.36,forward
0.32,0.05,0.015,back
0.035,0.38,0.695,forward
0.09,0.375,0.15,forward
0.565,0.995,0.88,forward
0.945,0.595,0.625,forward
0.485,0.615,0.03,forward
0.285,0.46,0.365,forward
0.42,0.54,0.22,forward
0.08,0.65,0.835,forward
0.625,0.175,0.48,left
0.335,0.285,0.335,forward
0.49,0.45,0.5,forward
0.155,0.46,0.44,forward
0.055,0.905,0.685,forward
0.085,0.175,0.605,right
0.015,0.535,0.73,forward
0.675,0.475,0.685,forward
0.015,0.275,0.67,forward
0.4,0.755,0.875,forward
0.505,0.575,0.85,forward
0.395,0.51,0.98,forward
0.16,0.835,0.23,forward
0.275,0.76,0.635,forward
0.14,0.29,0.19,forward
0.88,0.17,0.935,right
0.305,0.445,0.155,forward
0.38,0.67,0.005,forward
0.52,0.725,0.085,forward
0.545,0.57,0.105,forward
0.94,0.02,0.8,back
0.04,0.495,0.895,forward
0.89,0.1,0.155,back
0.86,0.17,0.36,left
0.15,0.315,0.655,forward
0.64,0.86,0.64,forward
0.67,0.075,0.295,back
0.605,0.22,0.695,right
0.945,0.445,0.81,forward
0.705,0.545,0.335,forward
0.66,0.305,0.68,forward
0.585,0.315,0.22,forward
0.81,0.025,0.9,back
0.055,0.995,0.1,forward
0.745,0.835,0.425,forward
0.03,0.03,0.96,back
0.515,0.59,0.755,forward
0.275,0.975,0.06,forward
0.4,0.535,0.555,forward
0.835,0.805,0.395,forward
0.875,0.47,0.58,forward
0.165,0.285,0.125,forward
0.245,0.965,0.13,forward
0.74,0.27,0.09,forward
0.79,0.615,0.54,forward
0.135,0.37,0.925,forward
0.13,0.48,0.74,forward
0.275,0.2,0.465,right
0.57,0.035,0.925,back
0.245,0.385,0.67,forward
0.44,0.725,0.68,forward
0.38,0.585,0.79,forward
0.28,0.875,0.395,forward
0.505,0.06,0.455,back
0.28,0.975,0.43,forward
0.18,0.325,0.385,forward
0.145,0.355,0.02,forward
0.305,0.19,0.87,right
0.24,0.125,0.965,spin_right
0.035,0.645,0.21,forward
0.36,0.58,0.065,forward
0.65,0.94,0.695,forward
0.63,0.185,0.34,left
0.965,0.24,0.76,left
0.27,0.235,0.13,left
0.375,0.865,0.68,forward
0.455,0.88,0.085,forward
0.17,0.545,0.315,forward
0.65,0.505,0.7,forward
0.115,0.965,0.98,forward
0.53,0.03,0.385,back
0.37,0.75,0.08,forward
0.555,0.25,0.275,left
0.105,0.23,0.975,right
0.585,0.74,0.355,forward
0.61,0.0,0.525,back
0.985,0.475,0.455,forward
0.215,0.905,0.635,forward
0.605,0.765,0.055,forward
0.065,0.7,0.165,forward
0.225,0.575,0.225,forward
0.125,0.6,0.6,forward
0.97,0.41,0.02,forward
0.71,0.07,0.17,back
0.27,0.825,0.62,forward
0.135,0.235,0.88,right
0.005,0.305,0.07,forward
0.85,0.87,0.68,forward
0.42,0.905,0.72,forward
0.005,0.665,0.385,forward
0.985,0.955,0.555,forward
0.005,0.32,0.01,forward
0.89,0.025,0.78,back
0.78,0.86,0.725,forward
0.15,0.0,0.565,back
0.805,0.095,0.225,back
0.895,0.505,0.555,forward
0.345,0.51,0.62,forward
0.465,0.03,0.28,back
0.33,0.865,0.875,forward
0.49,0.18,0.015,left
0.54,0.555,0.83,forward
0.505,0.345,0.775,forward
0.43,0.825,0.305,forward
0.675,0.89,0.925,forward
0.54,0.31,0.235,forward
0.265,0.65,0.39,forward
0.565,0.695,0.135,forward
0.71,0.665,0.795,forward
0.56,0.05,0.735,back
0.915,0.52,0.1,forward
0.51,0.62,0.315,forward
0.615,0.37,0.015,forward
0.485,0.49,0.295,forward
0.185,0.485,0.24,forward
0.92,0.115,0.895,spin_left
0.92,0.62,0.57,forward
0.03,0.55,0.025,forward
0.395,0.725,0.905,forward
0.68,0.48,0.445,forward
0.67,0.555,0.985,forward
0.875,0.13,0.115,spin_left
0.8,0.115,0.145,spin_left
0.735,0.815,0.925,forward
0.68,0.465,0.41,forward
0.545,0.95,0.585,forward
0.785,0.515,0.85,forward
0.765,0.255,0.38,forward
0.525,0.485,0.84,forward
0.45,0.92,0.225,forward
0.355,0.975,0.765,forward
0.355,0.185,0.24,left
0.0,0.355,0.035,forward
0.3,0.3,0.59,forward
0.27,0.1,0.625,back
0.455,0.045,0.3,back
0.135,0.795,0.32,forward
0.01,0.8,0.935,forward
0.855,0.59,0.01,forward
0.145,0.8,0.015,forward
0.045,0.865,0.285,forward
0.82,0.58,0.1,forward
0.085,0.5,0.5,forward
0.41,0.105,0.2,spin_left
0.855,0.885,0.765,forward
0.945,0.355,0.315,forward
0.865,0.415,0.935,forward
0.435,0.94,0.82,forward
0.17,0.71,0.13,forward
0.27,0.515,0.72,forward
0.075,0.285,0.79,forward
0.585,0.185,0.49,left
0.92,0.495,0.46,forward
0.05,0.84,0.34,forward
0.17,0.245,0.72,right
0.02,0.6,0.145,forward
0.42,0.32,0.045,forward
0.815,0.78,0.245,forward
0.295,0.615,0.33,forward
0.825,0.79,0.585,forward
0.815,0.675,0.44,forward
0.075,0.975,0.185,forward
0.215,0.045,0.51,back
0.98,0.665,0.61,forward
0.345,0.89,0.52,forward
0.585,0.63,0.895,forward
0.71,0.625,0.78,forward
0.115,0.46,0.99,forward
0.875,0.595,0.915,forward
0.645,0.855,0.39,forward
0.105,0.87,0.155,forward
0.755,0.77,0.67,forward
0.675,0.485,0.555,forward
0.795,0.815,0.68,forward
0.63,0.235,0.92,right
0.125,0.595,0.665,forward
0.46,0.41,0.185,forward
0.45,0.745,0.465,forward
0.76,0.205,0.265,left
0.665,0.315,0.365,forward
0.495,0.64,0.3,forward
0.045,0.65,0.905,forward
0.54,0.665,0.98,forward
0.485,0.895,0.925,forward
0.605,0.105,0.7,spin_right
0.145,0.145,0.335,spin_right
0.86,0.85,0.41,forward
0.365,0.33,0.275,forward
0.205,0.74,0.845,forward
0.235,0.685,0.745,forward
0.775,0.025,0.095,back
0.58,0.86,0.565,forward
0.9,0.955,0.07,forward
0.535,0.255,0.5,forward
0.225,0.735,0.725,forward
0.61,0.07,0.14,back
0.82,0.53,0.43,forward
0.87,0.415,0.76,forward
0.42,0.87,0.77,forward
0.065,0.295,0.625,forward
0.505,0.42,0.545,forward
0.27,0.24,0.375,right
0.52,0.765,0.25,forward
0.68,0.245,0.33,left
0.5,0.55,0.575,forward
0.765,0.625,0.31,forward
0.71,0.73,0.725,forward
0.095,0.225,0.26,right
0.405,0.7,0.16,forward
0.315,0.94,0.435,forward
0.845,0.985,0.765,forward
0.515,0.13,0.43,spin_left
0.86,0.135,0.925,spin_right
0.545,0.955,0.055,forward
0.635,0.285,0.37,forward
0.83,0.52,0.35,forward
0.225,0.045,0.995,back
0.965,0.845,0.175,forward
0.72,0.91,0.575,forward
0.19,0.655,0.935,forward
0.355,0.71,0.935,forward
0.2,0.305,0.43,forward
0.54,0.295,0.01,forward
0.255,0.01,0.185,back
0.065,0.525,0.675,forward
0.125,0.82,0.135,forward
0.285,0.555,0.615,forward
0.385,0.245,0.475,right
0.835,0.045,0.565,back
0.265,0.935,0.77,forward
0.98,0.4,0.24,forward
0.845,0.145,0.12,spin_left
0.025,0.38,0.395,forward
0.72,0.235,0.62,left
0.345,0.89,0.545,forward
0.475,0.28,0.54,forward
0.275,0.835,0.545,forward
0.34,0.345,0.69,forward
0.91,0.385,0.11,forward
0.06,0.875,0.09,forward
0.515,0.605,0.035,forward
0.23,0.945,0.01,forward
0.585,0.585,0.365,forward
0.62,0.93,0.905,forward
0.89,0.555,0.89,forward
0.56,0.225,0.265,left
0.775,0.94,0.045,forward
0.97,0.24,0.33,left
0.67,0.83,0.935,forward
0.87,0.535,0.66,forward
0.25,0.135,0.035,spin_left
0.03,0.205,0.675,right
0.985,0.915,0.985,forward
0.47,0.175,0.385,left
0.57,0.36,0.025,forward
0.79,0.775,0.025,forward
0.835,0.105,0.81,spin_left
0.035,0.805,0.95,forward
0.17,0.715,0.945,forward
0.25,0.145,0.165,spin_left
0.705,0.155,0.185,left
0.57,0.19,0.095,left
0.9,0.86,0.71,forward
0.81,0.74,0.835,forward
0.34,0.605,0.815,forward
0.825,0.61,0.125,forward
0.09,0.115,0.69,spin_right
0.08,0.485,0.345,forward
0.61,0.46,0.33,forward
0.555,0.885,0.95,forward
0.46,0.265,0.15,forward
0.35,0.835,0.34,forward
0.75,0.415,0.245,forward
0.14,0.74,0.6,forward
0.885,0.93,0.185,forward
0.89,0.115,0.415,spin_left
0.79,0.79,0.95,forward
0.255,0.12,0.7,spin_right
0.94,0.07,0.06,back
0.9,0.76,0.645,forward
0.265,0.185,0.525,right
0.54,0.35,0.35,forward
0.53,0.32,0.635,forward
0.915,0.935,0.11,forward
0.35,0.835,0.53,forward
0.67,0.6,0.57,forward
0.365,0.445,0.935,forward
0.76,0.14,0.95,spin_right
0.37,0.395,0.915,forward
0.48,0.695,0.755,forward
0.915,0.9,0.4,forward
0.33,0.365,0.125,forward
0.775,0.255,0.225,forward
0.945,0.975,0.14,forward
0.955,0.35,0.355,forward
0.895,0.76,0.3,forward
0.905,0.35,0.315,forward
0.665,0.545,0.01,forward
0.21,0.755,0.82,forward
0.18,0.04,0.57,back
0.675,0.995,0.82,forward
0.385,0.49,0.995,forward
0.005,0.135,0.3,spin_right
0.235,0.655,0.685,forward
0.32,0.12,0.035,spin_left
0.935,0.385,0.135,forward
0.54,0.335,0.155,forward
0.1,0.295,0.51,forward
0.015,0.585,0.215,forward
0.955,0.21,0.505,left
