left,front,right,command
70,9,55,back
33,2,56,back
34,3,72,back
34,50,5,forward
5,50,2,forward
65,13,24,back
48,56,8,forward
35,14,59,back
9,61,3,forward
68,13,54,back
65,10,9,back
40,44,11,left
64,14,19,back
45,5,57,back
37,21,68,spin_right
27,43,69,right
30,24,57,spin_right
67,3,24,back
60,63,1,forward
49,53,13,forward
3,37,1,left
46,42,61,right
73,59,25,forward
52,50,25,forward
28,23,47,spin_right
71,49,61,left
14,72,73,forward
25,60,30,forward
45,36,0,left
18,66,8,forward
62,64,6,forward
42,28,14,spin_left
62,34,5,left
73,71,73,forward
29,14,49,back
1,51,44,forward
71,34,36,left
59,40,13,left
42,55,15,forward
36,58,27,forward
23,33,68,right
27,14,20,back
6,23,15,spin_right
26,17,29,back
50,14,47,back
42,42,42,right
41,8,10,back
48,73,59,forward
72,8,34,back
70,55,49,forward
37,61,40,forward
32,24,73,spin_right
57,11,2,back
25,6,11,back
70,31,22,left
30,37,31,right
59,31,18,left
36,0,29,back
54,14,2,back
52,41,11,left
74,62,61,forward
41,6,18,back
35,57,8,forward
0,19,22,back
42,43,50,right
26,71,74,forward
23,67,47,forward
62,28,39,spin_left
36,32,63,right
57,30,42,spin_left
31,39,65,right
44,34,48,right
65,22,36,spin_left
39,62,25,forward
47,64,23,forward
26,40,51,right
73,54,9,forward
52,22,3,spin_left
36,13,47,back
66,46,30,left
38,18,22,back
63,54,13,forward
65,68,43,forward
14,66,24,forward
45,13,24,back
58,70,13,forward
1,11,69,back
21,13,46,back
63,43,40,left
5,64,37,forward
34,9,20,back
37,28,37,spin_right
8,58,31,forward
45,9,73,back
55,24,14,spin_left
2,37,47,right
20,19,57,back
2,73,4,forward
57,33,55,left
49,30,72,spin_right
37,17,31,back
20,72,9,forward
65,2,50,back
25,58,50,forward
30,50,60,forward
53,7,4,back
25,43,19,left
42,22,26,spin_left
51,44,36,left
2,53,30,forward
59,60,20,forward
15,19,49,back
42,69,50,forward
66,71,63,forward
48,10,6,back
39,44,22,left
17,69,37,forward
37,72,56,forward
72,66,45,forward
9,34,42,right
58,9,14,back
53,47,8,left
15,13,14,back
70,2,25,back
46,71,65,forward
7,33,70,right
73,26,16,spin_left
68,54,30,forward
32,56,69,forward
25,64,65,forward
0,34,73,right
50,42,17,left
47,40,70,right
22,15,51,back
19,63,54,forward
63,38,45,left
27,6,72,back
54,58,11,forward
23,45,57,right
51,16,60,back
60,64,13,forward
40,52,74,forward
2,14,9,back
66,27,64,spin_left
63,8,50,back
30,65,69,forward
72,46,10,left
55,23,71,spin_right
28,43,23,left
61,36,42,left
45,69,54,forward
46,1,74,back
59,40,56,left
64,37,24,left
32,58,22,forward
74,6,0,back
26,8,10,back
31,10,26,back
54,48,67,right
51,43,13,left
23,71,27,forward
1,61,73,forward
32,8,55,back
64,42,20,left
60,48,58,left
17,37,17,right
25,41,63,right
59,3,17,back
17,51,35,forward
22,33,53,right
50,41,0,left
55,57,15,forward
18,73,47,forward
42,3,51,back
11,59,18,forward
5,29,33,spin_right
37,67,3,forward
38,56,67,forward
11,52,11,forward
72,62,71,forward
47,24,15,spin_left
5,20,27,back
40,65,20,forward
7,62,38,forward
22,19,29,back
18,18,69,back
63,72,16,forward
7,71,66,forward
14,69,46,forward
64,61,15,forward
0,18,68,back
33,51,17,forward
54,44,61,right
3,69,50,forward
15,16,46,back
24,22,56,spin_right
49,38,49,right
28,4,27,back
34,0,48,back
60,14,0,back
9,26,71,spin_right
59,61,17,forward
45,9,48,back
23,59,35,forward
72,1,38,back
35,57,34,forward
11,17,28,back
21,14,16,back
39,40,51,right
37,33,21,left
27,34,73,right
43,28,55,spin_right
13,28,36,spin_right
10,32,63,right
27,45,25,left
7,24,32,spin_right
13,5,62,back
32,43,48,right
31,23,0,spin_left
7,71,71,forward
6,28,22,spin_right
39,67,33,forward
36,10,59,back
23,5,73,back
6,15,26,back
21,61,63,forward
70,27,52,spin_left
67,65,18,forward
37,59,17,forward
49,19,64,back
41,65,51,forward
25,8,11,back
72,39,7,left
70,29,17,spin_left
27,22,30,spin_right
68,27,57,spin_left
3,13,32,back
65,3,64,back
70,21,30,spin_left
17,60,63,forward
41,9,48,back
37,73,32,forward
12,44,24,right
69,58,70,forward
7,4,13,back
5,29,6,spin_right
22,0,1,back
2,72,65,forward
40,24,32,spin_left
29,19,0,back
46,68,61,forward
19,9,17,back
47,17,29,back
4,5,39,back
7,18,65,back
69,43,19,left
33,20,4,back
2,9,40,back
21,13,31,back
42,44,41,left
25,48,10,left
70,39,54,left
59,69,57,forward
1,52,54,forward
73,3,21,back
65,64,17,forward
7,30,46,spin_right
45,69,30,forward
70,27,51,spin_left
49,55,68,forward
29,53,25,forward
17,21,52,spin_right
56,73,34,forward
20,21,36,spin_right
36,66,65,forward
14,36,34,right
31,51,64,forward
35,40,20,left
40,17,59,back
13,60,15,forward
72,16,22,back
48,66,57,forward
43,64,12,forward
67,67,2,forward
1,1,32,back
66,60,44,forward
28,67,35,forward
58,48,42,left
65,25,62,spin_left
21,22,10,spin_left
29,68,72,forward
4,0,28,back
16,38,33,right
11,24,16,spin_right
3,35,0,left
57,18,38,back
25,47,55,right
66,18,29,back
72,23,31,spin_left
34,38,2,left
16,26,54,spin_right
42,67,7,forward
64,43,18,left
60,56,31,forward
8,44,9,right
64,31,3,left
12,73,1,forward
35,3,46,back
40,46,43,right
72,8,57,back
33,37,8,left
39,37,48,right
59,71,20,forward
44,49,36,left
5,6,66,back
19,24,34,spin_right
7,42,20,right
2,39,30,right
26,71,33,forward
28,32,3,left
10,12,34,back
50,7,52,back
43,68,62,forward
45,56,53,forward
48,1,33,back
28,38,5,left
31,23,65,spin_right
32,67,37,forward
4,61,74,forward
44,38,35,left
5,4,65,back
17,1,44,back
28,47,35,right
7,22,56,spin_right
28,14,51,back
16,35,53,right
28,59,56,forward
71,56,14,forward
42,20,74,back
14,15,23,back
64,24,0,spin_left
3,26,16,spin_right
12,54,29,forward
47,26,37,spin_left
2,51,39,forward
17,44,36,right
36,55,1,forward
18,66,3,forward
72,25,60,spin_left
65,71,26,forward
60,35,9,left
28,2,9,back
41,73,1,forward
45,38,22,left
64,9,25,back
35,35,22,left
22,9,29,back
28,36,56,right
0,74,58,forward
50,44,38,left
53,38,3,left
23,69,0,forward
64,59,43,forward
72,67,15,forward
65,37,49,left
72,63,59,forward
7,46,62,right
6,37,35,right
45,14,46,back
38,29,8,spin_left
5,64,27,forward
1,31,42,right
44,18,16,back
14,60,1,forward
19,60,13,forward
67,8,0,back
19,30,71,spin_right
34,64,2,forward
47,4,18,back
45,35,4,left
12,68,27,forward
49,51,6,forward
51,58,42,forward
0,46,25,right
68,51,66,forward
52,68,21,forward
29,74,32,forward
65,16,40,back
28,19,74,back
2,38,7,right
39,34,7,left
19,12,5,back
6,38,70,right
11,49,26,right
8,47,64,right
22,61,69,forward
19,23,0,spin_left
38,26,26,spin_left
43,65,32,forward
42,17,44,back
62,25,64,spin_right
66,5,58,back
9,13,18,back
27,69,65,forward
28,11,69,back
21,65,40,forward
35,62,40,forward
0,37,70,right
36,55,57,forward
30,72,66,forward
32,55,72,forward
39,51,71,forward
37,55,39,forward
67,25,13,spin_left
45,59,47,forward
5,60,50,forward
72,31,41,left
47,66,72,forward
6,34,71,right
47,9,73,back
74,44,32,left
27,31,32,right
63,55,14,forward
12,59,68,forward
2,51,37,forward
66,66,30,forward
71,25,0,spin_left
63,24,17,spin_left
8,68,69,forward
57,53,54,forward
3,48,2,left
11,58,70,forward
60,1,18,back
33,38,30,left
43,46,48,right
56,69,19,forward
22,19,21,back
4,6,62,back
15,63,36,forward
40,40,31,left
11,40,70,right
41,54,44,forward
2,33,6,right
67,15,40,back
39,52,34,forward
20,71,72,forward
51,59,68,forward
48,18,38,back
60,7,47,back
3,57,38,forward
20,39,36,right
61,22,8,spin_left
30,28,59,spin_right
67,40,59,left
20,45,60,right
45,66,31,forward
3,32,63,right
73,9,69,back
5,5,4,back
29,58,33,forward
43,1,53,back
9,19,36,back
3,38,15,right
66,9,54,back
25,61,38,forward
53,22,48,spin_left
0,64,61,forward
5,3,71,back
72,2,66,back
58,21,7,spin_left
3,42,51,right
73,47,73,right
21,64,14,forward
44,27,17,spin_left
50,30,30,spin_left
10,43,58,right
2,9,39,back
72,58,50,forward
51,12,37,back
55,23,1,spin_left
62,55,19,forward
45,15,61,back
59,66,0,forward
58,70,20,forward
72,4,41,back
26,56,2,forward
29,24,24,spin_left
33,67,65,forward
20,44,23,right
5,55,51,forward
11,19,28,back
9,59,16,forward
58,0,1,back
64,30,50,spin_left
52,32,60,right
9,39,68,right
22,12,12,back
5,44,59,right
53,72,42,forward
12,41,69,right
61,30,30,spin_left
61,32,56,left
45,48,68,right
64,52,44,forward
27,64,6,forward
50,22,28,spin_left
20,24,10,spin_left
30,29,61,spin_right
48,71,53,forward
33,1,3,back
60,66,21,forward
34,13,69,back
8,27,34,spin_right
24,48,26,right
31,67,2,forward
61,7,13,back
16,61,7,forward
68,66,64,forward
2,14,3,back
8,40,48,right
39,62,10,forward
29,18,29,back
17,1,61,back
22,71,8,forward
13,59,20,forward
24,4,41,back
64,0,59,back
48,32,4,left
39,9,67,back
65,26,22,spin_left
21,3,37,back
48,28,27,spin_left
73,27,67,spin_left
38,30,11,spin_left
19,9,26,back
17,56,59,forward
57,40,12,left
48,72,48,forward
23,29,41,spin_right
43,33,11,left
37,60,29,forward
53,43,70,right
63,17,35,back
25,32,70,right
30,36,0,left
2,14,73,back
29,33,7,left
12,42,47,right
39,33,31,left
27,36,71,right
17,17,61,back
40,54,21,forward
6,35,3,left
60,6,60,back
35,27,30,spin_left
73,3,36,back
42,55,27,forward
16,45,23,right
28,38,42,right
52,31,33,left
61,31,23,left
37,6,0,back
38,46,38,right
9,28,70,spin_right
68,60,69,forward
35,69,29,forward
23,13,67,back
17,45,50,right
0,7,21,back
17,72,17,forward
54,54,44,forward
38,6,10,back
63,13,67,back
54,22,27,spin_left
42,74,58,forward
17,33,19,right
13,8,67,back
6,23,11,spin_right
51,64,56,forward
70,46,20,left
71,30,10,spin_left
14,23,45,spin_right
28,52,39,forward
74,60,25,forward
40,28,65,spin_right
73,43,61,left
18,42,43,right
38,2,5,back
67,3,28,back
36,44,57,right
0,62,49,forward
70,8,6,back
48,72,13,forward
13,26,19,spin_right
43,19,59,back
20,27,31,spin_right
6,23,8,spin_right
60,9,10,back
13,59,21,forward
17,29,69,spin_right
60,4,17,back
9,51,19,forward
10,49,9,left
62,17,54,back
64,43,58,left
61,70,54,forward
18,21,13,spin_left
74,55,17,forward
55,11,39,back
19,28,11,spin_left
68,5,60,back
18,70,46,forward
69,33,47,left
23,29,58,spin_right
73,14,8,back
38,61,29,forward
16,43,37,right
50,61,21,forward
59,42,35,left
58,37,62,right
5,60,50,forward
43,63,44,forward
13,53,5,forward
31,48,58,right
56,66,30,forward
44,38,49,right
41,67,35,forward
48,38,6,left
27,53,3,forward
2,16,67,back
56,5,66,back
2,43,25,right
59,63,56,forward
7,13,48,back
63,0,33,back
46,39,30,left
36,14,53,back
42,15,40,back
28,63,73,forward
74,19,74,back
34,1,73,back
41,3,26,back
70,3,24,back
22,65,53,forward
47,19,67,back
15,20,61,back
49,64,6,forward
28,54,46,forward
15,23,1,spin_left
39,43,2,left
11,22,67,spin_right
38,71,60,forward
40,66,53,forward
24,52,49,forward
70,31,42,left
52,72,1,forward
5,26,39,spin_right
55,18,10,back
73,20,68,back
1,22,34,spin_right
20,65,63,forward
63,74,3,forward
41,62,64,forward
12,71,32,forward
52,32,2,left
49,58,54,forward
63,47,9,left
23,67,42,forward
6,8,4,back
3,57,44,forward
7,28,26,spin_right
50,18,53,back
58,14,5,back
33,15,60,back
2,45,34,right
11,3,18,back
64,15,39,back
40,31,34,left
70,2,54,back
64,1,34,back
62,62,61,forward
66,72,33,forward
35,55,58,forward
74,39,4,left
47,36,0,left
38,52,21,forward
70,49,7,left
31,5,50,back
46,67,27,forward
4,23,45,spin_right
10,53,13,forward
21,45,34,right
42,16,55,back
34,49,62,right
6,12,55,back
43,15,18,back
20,68,51,forward
51,30,4,spin_left
58,66,3,forward
3,52,67,forward
48,39,55,right
29,64,16,forward
42,49,73,right
62,24,12,spin_left
51,71,60,forward
74,59,31,forward
72,25,61,spin_left
33,52,20,forward
35,65,9,forward
26,25,36,spin_right
26,41,39,right
19,70,37,forward
19,29,49,spin_right
17,7,25,back
4,0,43,back
49,25,12,spin_left
67,12,13,back
27,18,10,back
10,12,73,back
36,70,14,forward
23,30,25,spin_right
35,74,26,forward
9,54,20,forward
40,23,24,spin_left
46,44,6,left
2,61,57,forward
42,60,4,forward
59,3,9,back
8,59,53,forward
15,16,7,back
6,1,34,back
36,34,27,left
45,33,64,right
0,73,2,forward
47,64,30,forward
62,26,72,spin_right
43,19,14,back
70,22,23,spin_left
46,10,62,back
52,44,1,left
53,6,59,back
23,51,66,forward
12,21,37,spin_right
65,8,43,back
62,25,0,spin_left
61,63,68,forward
8,73,61,forward
26,45,58,right
9,68,6,forward
60,0,12,back
1,58,0,forward
15,33,40,right
35,36,39,right
30,36,47,right
3,31,66,right
58,48,55,left
47,16,36,back
46,69,40,forward
2,65,73,forward
38,31,64,right
37,53,67,forward
39,13,42,back
26,25,36,spin_right
45,35,1,left
16,49,36,right
67,8,56,back
31,8,66,back
58,55,69,forward
32,68,16,forward
27,49,40,right
20,25,67,spin_right
54,3,63,back
59,63,4,forward
42,42,55,right
6,55,36,forward
24,24,2,spin_left
52,33,32,left
55,36,72,right
48,36,64,right
69,17,16,back
7,6,66,back
73,39,47,left
67,24,38,spin_left
58,1,25,back
27,47,65,right
38,50,52,forward
63,2,64,back
7,65,43,forward
8,19,41,back
61,1,47,back
54,11,24,back
57,21,55,spin_left
55,42,3,left
17,38,61,right
33,7,52,back
60,16,56,back
47,40,20,left
66,45,58,left
49,0,50,back
43,44,52,right
3,60,57,forward
39,71,48,forward
50,35,69,right
69,51,45,forward
5,24,53,spin_right
43,37,55,right
74,46,39,left
0,52,1,forward
20,18,10,back
64,39,36,left
71,17,15,back
65,34,23,left
60,58,50,forward
24,12,0,back
46,55,36,forward
30,71,36,forward
12,50,30,forward
2,68,35,forward
35,42,72,right
70,36,46,left
24,52,52,forward
10,56,50,forward
56,21,67,spin_right
16,16,40,back
64,25,52,spin_left
43,49,24,left
50,72,55,forward
31,27,14,spin_left
71,43,66,left
21,57,31,forward
1,30,40,spin_right
22,10,62,back
54,69,38,forward
52,48,39,left
57,65,73,forward
52,8,57,back
61,28,28,spin_left
47,24,60,spin_right
1,43,57,right
7,71,21,forward
66,41,39,left
60,20,20,back
4,50,21,forward
30,68,63,forward
14,45,19,right
52,70,71,forward
22,46,28,right
46,29,70,spin_right
69,74,38,forward
70,58,43,forward
48,74,62,forward
53,63,26,forward
11,63,32,forward
48,61,0,forward
29,64,9,forward
30,42,2,left
40,59,19,forward
41,74,23,forward
46,65,37,forward
57,59,55,forward
46,38,41,left
52,48,46,left
6,26,72,spin_right
33,1,20,back
30,12,1,back
54,16,31,back
26,54,69,forward
56,68,32,forward
60,56,45,forward
68,49,0,left
1,32,42,right
62,13,74,back
58,1,23,back
10,27,34,spin_right
42,15,57,back
22,48,54,right
8,18,72,back
36,2,39,back
72,66,48,forward
8,56,40,forward
68,44,30,left
2,31,70,right
5,38,31,right
13,11,61,back
22,67,34,forward
5,8,30,back
68,16,11,back
3,30,32,spin_right
15,22,68,spin_right
74,9,41,back
43,62,12,forward
66,16,52,back
58,48,30,left
18,5,15,back
22,32,74,right
4,47,45,right
4,72,21,forward
72,10,64,back
20,2,5,back
41,44,2,left
2,12,22,back
20,34,18,left
55,1,66,back
33,55,10,forward
8,3,48,back
50,19,51,back
72,40,54,left
24,68,70,forward
61,16,12,back
69,33,1,left
65,21,40,spin_left
36,67,6,forward
67,24,60,spin_left
13,27,17,spin_right
65,25,68,spin_right
72,17,29,back
3,46,52,right
2,59,38,forward
62,21,30,spin_left
6,69,35,forward
17,16,70,back
9,25,63,spin_right
52,38,39,left
22,4,67,back
26,60,30,forward
41,73,61,forward
40,11,10,back
17,54,9,forward
13,2,30,back
66,61,51,forward
66,71,30,forward
60,31,43,left
70,21,49,spin_left
65,69,72,forward
17,32,15,left
21,24,14,spin_left
29,59,10,forward
14,59,10,forward
55,22,69,spin_right
25,9,32,back
60,38,15,left
48,1,23,back
56,38,67,right
27,1,48,back
35,28,48,spin_right
17,34,22,right
17,52,28,forward
67,13,26,back
17,32,58,right
47,60,53,forward
51,26,46,spin_left
58,22,49,spin_left
59,10,42,back
61,8,37,back
65,36,1,left
51,44,61,right
58,20,54,back
34,15,71,back
7,3,59,back
48,3,67,back
40,25,40,spin_right
3,52,38,forward
24,18,5,back
15,70,34,forward
61,25,8,spin_left
4,40,60,right
74,15,17,back
36,46,70,right
65,4,34,back
24,48,13,left
30,57,33,forward
67,12,7,back
53,11,37,back
49,12,41,back
18,47,45,right
24,33,18,left
26,39,39,right
60,42,48,left
14,68,27,forward
61,13,9,back
19,11,30,back
8,39,50,right
52,54,45,forward
65,1,44,back
70,6,58,back
65,38,70,right
66,63,61,forward
63,57,66,forward
40,51,19,forward
2,2,61,back
25,20,43,back
4,19,9,back
56,47,45,left
40,22,39,spin_left
47,12,48,back
50,32,38,left
40,2,56,back
0,58,13,forward
19,67,68,forward
74,7,52,back
8,12,60,back
20,23,22,spin_right
71,56,48,forward
45,42,15,left
18,10,34,back
30,20,10,back
19,21,58,spin_right
30,37,57,right
31,14,10,back
11,2,74,back
5,23,16,spin_right
23,16,41,back
9,4,22,back
22,56,14,forward
23,39,24,right
19,70,3,forward
33,4,0,back
29,27,48,spin_right
9,71,54,forward
13,37,1,left
32,71,18,forward
47,35,34,left
7,52,56,forward
25,26,65,spin_right
31,74,22,forward
63,31,70,right
19,55,12,forward
10,48,53,right
0,24,48,spin_right
67,66,47,forward
59,25,41,spin_left
59,1,25,back
37,39,13,left
25,62,47,forward
12,45,62,right
44,27,0,spin_left
48,54,58,forward
14,59,46,forward
55,74,61,forward
35,2,46,back
73,53,49,forward
8,49,3,left
17,58,35,forward
15,7,61,back
63,24,5,spin_left
34,49,20,left
4,51,12,forward
18,40,40,right
48,17,34,back
50,31,42,left
27,0,57,back
20,71,49,forward
2,54,27,forward
44,29,21,spin_left
39,20,31,back
59,69,32,forward
43,24,1,spin_left
70,38,22,left
13,31,59,right
1,47,14,right
3,36,20,right
24,37,64,right
1,70,15,forward
59,24,13,spin_left
20,24,53,spin_right
52,35,9,left
19,50,40,forward
54,46,20,left
1,31,9,right
24,34,65,right
74,59,61,forward
0,23,58,spin_right
25,17,16,back
7,20,70,back
69,15,74,back
0,51,14,forward
49,60,59,forward
4,4,37,back
20,20,36,back
5,67,12,forward
45,29,39,spin_left
70,55,43,forward
39,72,12,forward
50,72,31,forward
45,48,14,left
14,11,44,back
40,30,40,spin_right
71,16,39,back
56,2,40,back
30,14,12,back
13,46,62,right
62,33,12,left
33,20,32,back
20,15,14,back
49,15,21,back
39,15,45,back
17,56,59,forward
62,59,26,forward
0,36,30,right
9,71,46,forward
51,66,14,forward
15,60,40,forward
32,17,65,back
23,19,41,back
28,51,15,forward
33,18,63,back
16,36,51,right
5,24,71,spin_right
38,0,33,back
6,20,40,back
51,27,0,spin_left
74,45,11,left
74,30,73,spin_left
39,40,43,right
9,2,7,back
62,6,64,back
43,68,53,forward
52,9,25,back
10,50,47,forward
9,72,24,forward
14,29,8,spin_left
73,4,60,back
61,72,47,forward
33,52,37,forward
60,3,63,back
58,6,6,back
0,31,32,right
42,67,57,forward
62,0,23,back
47,29,0,spin_left
51,19,46,back
37,19,42,back
0,47,8,right
7,13,63,back
48,46,55,right
26,24,17,spin_left
28,2,42,back
1,69,8,forward
67,72,24,forward
46,14,58,back
31,63,70,forward
23,41,13,left
63,33,47,left
28,16,26,back
9,43,43,right
8,2,72,back
73,56,0,forward
68,65,45,forward
58,21,6,spin_left
1,45,10,right
0,35,42,right
68,66,20,forward
49,9,2,back
49,36,33,left
55,42,66,right
53,1,69,back
33,51,13,forward
53,69,32,forward
14,35,12,left
32,14,63,back
62,68,37,forward
18,25,22,spin_right
68,24,11,spin_left
27,71,73,forward
5,72,35,forward
21,69,16,forward
5,69,44,forward
30,42,60,right
29,55,7,forward
4,41,11,right
21,39,13,left
10,38,8,left
71,28,1,spin_left
61,74,49,forward
20,72,45,forward
16,64,15,forward
55,55,17,forward
54,6,36,back
66,13,63,back
28,71,51,forward
19,30,30,spin_right
56,51,68,forward
35,9,32,back
27,49,22,left
41,0,60,back
28,12,21,back
33,37,17,left
6,12,74,back
18,1,20,back
18,58,62,forward
13,35,53,right
41,70,55,forward
42,8,12,back
12,68,59,forward
55,18,0,back
18,11,57,back
44,28,34,spin_left
9,41,1,left
67,27,0,spin_left
25,55,12,forward
17,74,41,forward
10,68,10,forward
57,10,51,back
0,50,64,forward
52,44,16,left
3,4,28,back
28,2,59,back
64,32,52,left
6,5,46,back
70,6,65,back
5,67,41,forward
11,54,54,forward
42,4,27,back
64,40,6,left
29,57,16,forward
36,24,35,spin_left
46,53,73,forward
27,4,20,back
23,67,7,forward
29,53,59,forward
41,55,35,forward
61,59,72,forward
3,47,66,right
1,29,45,spin_right
12,20,3,back
51,48,59,right
56,70,13,forward
60,26,35,spin_left
20,11,54,back
69,5,43,back
51,64,57,forward
51,31,5,left
43,10,35,back
17,52,74,forward
73,8,52,back
36,54,26,forward
41,3,66,back
21,2,59,back
73,36,8,left
0,35,44,right
35,8,74,back
63,0,23,back
13,74,50,forward
43,52,35,forward
15,74,30,forward
0,31,72,right
7,6,38,back
59,73,29,forward
10,74,25,forward
7,19,10,back
55,0,54,back
70,1,5,back
31,19,4,back
0,67,57,forward
28,2,19,back
49,1,16,back
29,12,38,back
72,41,20,left
37,19,19,back
11,28,23,spin_right
55,40,22,left
49,69,31,forward
65,24,20,spin_left
30,71,21,forward
38,36,27,left
50,18,13,back
32,58,44,forward
33,67,70,forward
20,8,8,back
3,51,48,forward
72,69,52,forward
24,53,25,forward
38,40,31,left
28,58,39,forward
32,12,71,back
40,31,16,left
56,37,73,right
36,63,25,forward
69,19,3,back
17,11,14,back
42,0,20,back
63,73,52,forward
65,12,43,back
54,51,44,forward
26,8,27,back
68,53,71,forward
46,63,18,forward
61,57,41,forward
48,58,49,forward
34,67,43,forward
37,13,0,back
45,10,44,back
43,44,11,left
38,68,65,forward
49,68,66,forward
38,12,10,back
24,25,47,spin_right
2,50,3,forward
61,27,44,spin_left
40,32,43,right
0,20,57,back
6,67,26,forward
21,24,38,spin_right
2,34,20,right
64,69,63,forward
6,23,69,spin_right
47,36,68,right
67,10,72,back
17,41,27,right
65,60,17,forward
11,33,20,right
29,71,45,forward
39,60,10,forward
36,62,70,forward
27,23,26,spin_left
45,23,15,spin_left
56,63,25,forward
38,37,58,right
21,57,27,forward
24,23,64,spin_right
15,5,31,back
42,52,0,forward
70,6,17,back
41,4,20,back
18,48,69,right
55,23,51,spin_left
11,55,8,forward
59,2,7,back
61,59,33,forward
26,28,62,spin_right
37,15,11,back
16,43,67,right
64,22,43,spin_left
59,4,44,back
29,74,1,forward
53,52,59,forward
52,34,59,right
67,53,7,forward
1,17,11,back
66,45,31,left
51,36,52,right
23,0,28,back
38,7,49,back
14,24,22,spin_right
67,52,71,forward
43,16,69,back
56,65,65,forward
67,37,25,left
66,65,2,forward
40,26,54,spin_right
39,43,61,right
69,5,5,back
52,17,47,back
47,62,13,forward
16,35,49,right
25,7,10,back
49,44,72,right
64,21,71,spin_right
35,52,20,forward
56,17,57,back
9,7,68,back
56,31,74,right
50,12,52,back
68,7,11,back
25,74,36,forward
58,45,58,right
50,53,14,forward
58,46,18,left
71,30,1,spin_left
63,8,53,back
37,7,31,back
74,15,59,back
2,64,24,forward
25,48,2,left
38,19,64,back
33,67,8,forward
19,41,55,right
26,40,39,right
40,31,3,left
5,7,0,back
48,10,9,back
52,10,32,back
24,8,8,back
18,30,54,spin_right
16,11,22,back
9,25,2,spin_left
5,66,9,forward
32,10,72,back
62,65,25,forward
16,2,25,back
35,60,34,forward
38,64,22,forward
61,43,10,left
64,73,56,forward
23,71,57,forward
5,5,41,back
66,68,21,forward
51,7,23,back
61,28,16,spin_left
63,69,58,forward
70,23,30,spin_left
13,11,33,back
18,8,45,back
74,5,5,back
43,8,12,back
7,70,18,forward
59,21,23,spin_left
5,22,73,spin_right
32,54,56,forward
68,9,31,back
14,39,64,right
21,71,40,forward
27,42,25,left
32,9,53,back
20,3,68,back
12,20,27,back
57,10,24,back
11,54,65,forward
2,25,69,spin_right
68,69,72,forward
9,44,57,right
72,74,26,forward
72,28,29,spin_left
14,15,11,back
62,19,37,back
51,65,8,forward
35,65,39,forward
50,72,40,forward
60,39,26,left
41,42,31,left
12,64,4,forward
29,3,73,back
43,23,73,spin_right
58,15,10,back
17,56,20,forward
14,63,65,forward
67,23,61,spin_left
47,3,21,back
60,60,58,forward
51,48,23,left
14,21,70,spin_right
15,48,7,left
56,12,61,back
41,66,20,forward
7,22,72,spin_right
17,20,57,back
27,37,68,right
4,57,28,forward
53,69,10,forward
69,48,18,left
19,4,7,back
14,33,22,right
52,49,53,right
48,65,11,forward
51,47,49,left
44,32,23,left
10,14,70,back
9,21,36,spin_right
1,3,67,back
73,30,8,spin_left
56,65,54,forward
55,3,29,back
22,73,69,forward
27,44,15,left
38,46,61,right
4,51,73,forward
18,34,54,right
19,20,31,back
8,65,13,forward
42,5,40,back
59,25,59,spin_right
19,53,6,forward
70,30,28,spin_left
67,44,29,left
65,41,53,left
3,5,12,back
34,36,51,right
37,20,62,back
32,46,9,left
45,20,43,back
1,43,6,right
43,63,51,forward
23,44,73,right
70,7,30,back
72,69,28,forward
16,16,49,back
71,45,14,left
3,36,2,left
9,33,1,left
19,48,55,right
33,7,42,back
30,16,48,back
14,2,42,back
0,9,25,back
3,43,64,right
56,47,37,left
41,40,50,right
62,10,28,back
69,69,27,forward
18,45,50,right
20,34,18,left
64,24,18,spin_left
50,40,45,left
21,7,20,back
43,50,70,forward
36,46,44,right
21,29,53,spin_right
32,73,39,forward
60,52,6,forward
69,23,50,spin_left
40,34,50,right
63,12,12,back
9,36,55,right
29,40,30,right
62,3,36,back
73,37,19,left
40,70,61,forward
25,9,52,back
22,66,71,forward
58,72,28,forward
38,13,24,back
61,54,21,forward
65,63,62,forward
12,65,60,forward
44,33,14,left
3,58,22,forward
7,5,43,back
43,8,55,back
5,0,42,back
22,37,3,left
26,15,64,back
16,64,34,forward
50,46,44,left
30,63,41,forward
54,24,8,spin_left
40,67,38,forward
71,7,43,back
51,32,15,left
63,67,29,forward
7,19,50,back
49,58,5,forward
53,20,62,back
28,60,64,forward
63,19,23,back
46,59,36,forward
3,8,4,back
68,32,66,left
35,42,7,left
7,8,70,back
45,28,59,spin_right
0,54,44,forward
21,18,62,back
35,19,70,back
49,48,25,left
8,67,29,forward
61,48,7,left
6,63,16,forward
24,10,40,back
24,24,24,spin_right
50,56,46,forward
55,30,72,spin_right
61,45,10,left
70,2,22,back
24,29,43,spin_right
70,1,11,back
35,37,4,left
65,59,49,forward
64,55,51,forward
54,5,65,back
22,52,24,forward
3,25,4,spin_right
37,45,12,left
0,19,13,back
16,8,1,back
46,35,28,left
18,44,48,right
29,28,11,spin_left
14,71,0,forward
50,32,26,left
70,62,11,forward
31,22,37,spin_right
40,41,26,left
18,44,8,left
73,55,50,forward
37,39,45,right
67,1,64,back
53,41,8,left
57,28,52,spin_left
9,30,51,spin_right
42,60,43,forward
7,51,7,forward
22,34,39,right
72,37,38,left
42,66,68,forward
58,17,67,back
22,28,42,spin_right
29,14,9,back
53,22,38,spin_left
47,39,73,right
5,70,32,forward
39,11,26,back
